112,TEXAS,100,DOGGETT,-0.442,25,-0.346
111,TEXAS,100,DOGGETT,-0.442,25,-0.346
110,TEXAS,100,DOGGETT,-0.442,25,-0.346
109,TEXAS,100,DOGGETT,-0.442,25,-0.346
108,TEXAS,100,DOGGETT,-0.442,10,-0.346
107,TEXAS,100,DOGGETT,-0.442,10,-0.346
106,TEXAS,100,DOGGETT,-0.442,10,-0.346
105,TEXAS,100,DOGGETT,-0.442,10,-0.346
104,TEXAS,100,DOGGETT,-0.442,10,-0.346
112,Illinois,200,DOLD,0.209,10,-0.384
110,North Carolina,200,DOLE,0.363,0,0.145
109,North Carolina,200,DOLE,0.363,0,0.145
108,North Carolina,200,DOLE,0.363,0,0.145
104,KANSAS,200,DOLE,0.338,0,-0.321
103,KANSAS,200,DOLE,0.338,0,-0.321
110,New Mexico,200,DOMENICI,0.263,0,-0.279
109,New Mexico,200,DOMENICI,0.263,0,-0.279
108,New Mexico,200,DOMENICI,0.263,0,-0.279
107,New Mexico,200,DOMENICI,0.263,0,-0.279
106,New Mexico,200,DOMENICI,0.263,0,-0.279
105,New Mexico,200,DOMENICI,0.263,0,-0.279
104,New Mexico,200,DOMENICI,0.263,0,-0.279
103,New Mexico,200,DOMENICI,0.263,0,-0.279
112,INDIANA,100,DONNELLY,-0.138,2,0.687
111,INDIANA,100,DONNELLY,-0.138,2,0.687
110,INDIANA,100,DONNELLY,-0.138,2,0.687
108,California,100,DOOLEY,-0.208,20,0.037
107,California,100,DOOLEY,-0.208,20,0.037
106,California,100,DOOLEY,-0.208,20,0.037
105,California,100,DOOLEY,-0.208,20,0.037
104,California,100,DOOLEY,-0.208,20,0.037
103,California,100,DOOLEY,-0.208,20,0.037
110,California,200,DOOLITTLE,0.525,4,0.12
109,California,200,DOOLITTLE,0.525,4,0.12
108,California,200,DOOLITTLE,0.525,4,0.12
107,California,200,DOOLITTLE,0.525,4,0.12
106,California,200,DOOLITTLE,0.525,4,0.12
105,California,200,DOOLITTLE,0.525,4,0.12
104,California,200,DOOLITTLE,0.525,4,0.12
103,California,200,DOOLITTLE,0.525,4,0.12
111,North Dakota,100,DORGAN,-0.305,0,0.235
110,North Dakota,100,DORGAN,-0.305,0,0.235
109,North Dakota,100,DORGAN,-0.305,0,0.235
108,North Dakota,100,DORGAN,-0.305,0,0.235
107,North Dakota,100,DORGAN,-0.305,0,0.235
106,North Dakota,100,DORGAN,-0.305,0,0.235
105,North Dakota,100,DORGAN,-0.305,0,0.235
104,North Dakota,100,DORGAN,-0.305,0,0.235
103,North Dakota,100,DORGAN,-0.305,0,0.235
104,California,200,DORNAN  ROB,0.496,46,-0.083
103,California,200,DORNAN  ROB,0.496,46,-0.083
112,Pennsylvania,100,DOYLE,-0.33,14,0.222
111,Pennsylvania,100,DOYLE,-0.33,14,0.222
110,Pennsylvania,100,DOYLE,-0.33,14,0.222
109,Pennsylvania,100,DOYLE,-0.33,14,0.222
108,Pennsylvania,100,DOYLE,-0.33,14,0.222
107,Pennsylvania,100,DOYLE,-0.33,18,0.222
106,Pennsylvania,100,DOYLE,-0.33,18,0.222
105,Pennsylvania,100,DOYLE,-0.33,18,0.222
104,Pennsylvania,100,DOYLE,-0.33,18,0.222
110,Virginia,200,DRAKE,0.425,2,0.145
109,Virginia,200,DRAKE,0.425,2,0.145
112,California,200,DREIER,0.478,26,-0.104
111,California,200,DREIER,0.478,26,-0.104
110,California,200,DREIER,0.478,26,-0.104
109,California,200,DREIER,0.478,26,-0.104
108,California,200,DREIER,0.478,26,-0.104
107,California,200,DREIER  DAV,0.478,28,-0.104
106,California,200,DREIER  DAV,0.478,28,-0.104
105,California,200,DREIER  DAV,0.478,28,-0.104
104,California,200,DREIER  DAV,0.478,28,-0.104
103,California,200,DREIER  DAV,0.478,28,-0.104
111,OHIO,100,DRIEHAUS,-0.207,1,0.055
112,Wisconsin,200,DUFFY,0.503,7,-0.345
112,South Carolina,200,DUNCAN,0.773,3,-0.225
112,Tennessee,200,DUNCAN,0.6,2,-0.192
111,Tennessee,200,DUNCAN,0.6,2,-0.192
110,Tennessee,200,DUNCAN,0.6,2,-0.192
109,Tennessee,200,DUNCAN,0.6,2,-0.192
108,Tennessee,200,DUNCAN,0.6,2,-0.192
107,Tennessee,200,DUNCAN  JR.,0.6,2,-0.192
106,Tennessee,200,DUNCAN  JR.,0.6,2,-0.192
105,Tennessee,200,DUNCAN  JR.,0.6,2,-0.192
104,Tennessee,200,DUNCAN  JR.,0.6,2,-0.192
103,Tennessee,200,DUNCAN  JR.,0.6,2,-0.192
108,Washington,200,DUNN,0.396,8,-0.377
107,Washington,200,DUNN,0.396,8,-0.377
106,Washington,200,DUNN,0.396,8,-0.377
105,Washington,200,DUNN,0.396,8,-0.377
104,Washington,200,DUNN,0.396,8,-0.377
103,Washington,200,DUNN,0.396,8,-0.377
112,Illinois,100,DURBIN,-0.401,0,-0.312
111,Illinois,100,DURBIN,-0.401,0,-0.312
110,Illinois,100,DURBIN,-0.401,0,-0.312
109,Illinois,100,DURBIN,-0.401,0,-0.312
108,Illinois,100,DURBIN,-0.401,0,-0.312
107,Illinois,100,DURBIN,-0.401,0,-0.312
106,Illinois,100,DURBIN,-0.401,0,-0.312
105,Illinois,100,DURBIN,-0.401,0,-0.312
104,Illinois,100,DURBIN,-0.401,20,-0.312
103,Illinois,100,DURBIN,-0.401,20,-0.312
103,minnesota,200,DURENBERGER,0.108,0,-0.806
112,maryland,100,EDWARDS,-0.613,4,-0.448
111,maryland,100,EDWARDS,-0.613,4,-0.448
111,TEXAS,100,EDWARDS,-0.237,17,0.414
110,maryland,100,EDWARDS,-0.613,4,-0.448
110,TEXAS,100,EDWARDS,-0.237,17,0.414
109,TEXAS,100,EDWARDS,-0.237,17,0.414
108,North Carolina,100,EDWARDS,-0.316,0,0.242
108,TEXAS,100,EDWARDS,-0.237,11,0.414
107,North Carolina,100,EDWARDS,-0.316,0,0.242
106,North Carolina,100,EDWARDS,-0.316,0,0.242
107,TEXAS,100,EDWARDS  CH,-0.237,11,0.414
106,TEXAS,100,EDWARDS  CH,-0.237,11,0.414
105,TEXAS,100,EDWARDS  CH,-0.237,11,0.414
104,TEXAS,100,EDWARDS  CH,-0.237,11,0.414
103,TEXAS,100,EDWARDS  CH,-0.237,11,0.414
103,California,100,EDWARDS  DO,-0.625,16,-0.399
111,Michigan,200,EHLERS,0.307,3,-0.708
110,Michigan,200,EHLERS,0.307,3,-0.708
109,Michigan,200,EHLERS,0.307,3,-0.708
108,Michigan,200,EHLERS,0.307,3,-0.708
107,Michigan,200,EHLERS,0.307,3,-0.708
106,Michigan,200,EHLERS,0.307,3,-0.708
105,Michigan,200,EHLERS,0.307,3,-0.708
104,Michigan,200,EHLERS,0.307,3,-0.708
103,Michigan,200,EHLERS,0.307,3,-0.708
107,maryland,200,EHRLICH,0.381,2,-0.471
106,maryland,200,EHRLICH,0.381,2,-0.471
105,maryland,200,EHRLICH,0.381,2,-0.471
104,maryland,200,EHRLICH,0.381,2,-0.471
112,minnesota,100,ELLISON,-0.619,5,-0.584
111,minnesota,100,ELLISON,-0.619,5,-0.584
110,minnesota,100,ELLISON,-0.619,5,-0.584
112,North Carolina,200,ELLMERS,0.478,2,0.308
111,INDIANA,100,ELLSWORTH,-0.126,8,0.912
110,INDIANA,100,ELLSWORTH,-0.126,8,0.912
110,Illinois,100,EMANUEL,-0.398,5,-0.195
109,Illinois,100,EMANUEL,-0.398,5,-0.195
108,Illinois,100,EMANUEL,-0.398,5,-0.195
112,missouri,200,EMERSON,0.274,8,0.243
111,missouri,200,EMERSON,0.274,8,0.243
110,missouri,200,EMERSON,0.274,8,0.243
109,missouri,200,EMERSON,0.274,8,0.243
108,missouri,200,EMERSON,0.274,8,0.243
107,missouri,200,EMERSON,0.274,8,0.243
106,missouri,200,EMERSON,0.274,8,0.243
105,missouri,200,EMERSON,0.274,8,0.243
104,missouri,200,EMERSON,0.342,8,-0.02
103,missouri,200,EMERSON,0.342,8,-0.02
112,New York,100,ENGEL,-0.429,17,-0.219
111,New York,100,ENGEL,-0.429,17,-0.219
110,New York,100,ENGEL,-0.429,17,-0.219
109,New York,100,ENGEL,-0.429,17,-0.219
108,New York,100,ENGEL,-0.429,17,-0.219
107,New York,100,ENGEL,-0.429,17,-0.219
106,New York,100,ENGEL,-0.429,17,-0.219
105,New York,100,ENGEL,-0.429,17,-0.219
104,New York,100,ENGEL,-0.429,17,-0.219
103,New York,100,ENGEL,-0.429,17,-0.219
110,Pennsylvania,200,ENGLISH,0.275,3,-0.136
109,Pennsylvania,200,ENGLISH,0.275,3,-0.136
108,Pennsylvania,200,ENGLISH,0.275,3,-0.136
107,Pennsylvania,200,ENGLISH,0.275,21,-0.136
106,Pennsylvania,200,ENGLISH,0.275,21,-0.136
105,Pennsylvania,200,ENGLISH,0.275,21,-0.136
104,Pennsylvania,200,ENGLISH,0.275,21,-0.136
103,Oklahoma,100,ENGLISH,-0.024,6,0.616
103,ARIZONA,100,ENGLISH  KA,-0.322,6,-0.258
112,NEVADA,200,ENSIGN,0.536,0,-0.593
111,NEVADA,200,ENSIGN,0.536,0,-0.593
110,NEVADA,200,ENSIGN,0.536,0,-0.593
109,NEVADA,200,ENSIGN,0.536,0,-0.593
108,NEVADA,200,ENSIGN,0.536,0,-0.593
107,NEVADA,200,ENSIGN,0.536,0,-0.593
105,NEVADA,200,ENSIGN,0.536,1,-0.593
104,NEVADA,200,ENSIGN,0.536,1,-0.593
112,WYOMING,200,ENZI,0.526,0,0.072
111,WYOMING,200,ENZI,0.526,0,0.072
110,WYOMING,200,ENZI,0.526,0,0.072
109,WYOMING,200,ENZI,0.526,0,0.072
108,WYOMING,200,ENZI,0.526,0,0.072
107,WYOMING,200,ENZI,0.526,0,0.072
106,WYOMING,200,ENZI,0.526,0,0.072
105,WYOMING,200,ENZI,0.526,0,0.072
112,California,100,ESHOO,-0.426,14,-0.478
111,California,100,ESHOO,-0.426,14,-0.478
110,California,100,ESHOO,-0.426,14,-0.478
109,California,100,ESHOO,-0.426,14,-0.478
108,California,100,ESHOO,-0.426,14,-0.478
107,California,100,ESHOO,-0.426,14,-0.478
106,California,100,ESHOO,-0.426,14,-0.478
105,California,100,ESHOO,-0.426,14,-0.478
104,California,100,ESHOO,-0.426,14,-0.478
103,California,100,ESHOO,-0.426,14,-0.478
111,North Carolina,100,ETHERIDGE,-0.306,2,0.228
110,North Carolina,100,ETHERIDGE,-0.306,2,0.228
109,North Carolina,100,ETHERIDGE,-0.306,2,0.228
108,North Carolina,100,ETHERIDGE,-0.306,2,0.228
107,North Carolina,100,ETHERIDGE,-0.306,2,0.228
106,North Carolina,100,ETHERIDGE,-0.306,2,0.228
105,North Carolina,100,ETHERIDGE,-0.306,2,0.228
109,Illinois,100,EVANS,-0.478,17,-0.209
108,Illinois,100,EVANS,-0.478,17,-0.209
107,Illinois,100,EVANS  LANE,-0.478,17,-0.209
106,Illinois,100,EVANS  LANE,-0.478,17,-0.209
105,Illinois,100,EVANS  LANE,-0.478,17,-0.209
104,Illinois,100,EVANS  LANE,-0.478,17,-0.209
103,Illinois,100,EVANS  LANE,-0.478,17,-0.209
110,ALABAMA,200,EVERETT,0.431,2,0.443
109,ALABAMA,200,EVERETT,0.431,2,0.443
108,ALABAMA,200,EVERETT,0.431,2,0.443
107,ALABAMA,200,EVERETT,0.431,2,0.443
106,ALABAMA,200,EVERETT,0.431,2,0.443
105,ALABAMA,200,EVERETT,0.431,2,0.443
104,ALABAMA,200,EVERETT,0.431,2,0.443
103,ALABAMA,200,EVERETT,0.431,2,0.443
106,Illinois,200,EWING,0.365,15,-0.133
105,Illinois,200,EWING,0.365,15,-0.133
104,Illinois,200,EWING,0.365,15,-0.133
103,Illinois,200,EWING,0.365,15,-0.133
104,nebraska,100,EXON,-0.206,0,0.908
103,nebraska,100,EXON,-0.206,0,0.908
105,North Carolina,200,FAIRCLOTH,0.728,0,0.525
104,North Carolina,200,FAIRCLOTH,0.728,0,0.525
103,North Carolina,200,FAIRCLOTH,0.728,0,0.525
111,Oklahoma,200,FALLIN,0.455,5,-0.028
110,Oklahoma,200,FALLIN,0.455,5,-0.028
112,TEXAS,200,FARENTHOLD,0.547,27,0.107
112,California,100,FARR,-0.486,17,-0.295
111,California,100,FARR,-0.486,17,-0.295
110,California,100,FARR,-0.486,17,-0.295
109,California,100,FARR,-0.486,17,-0.295
108,California,100,FARR,-0.486,17,-0.295
107,California,100,FARR,-0.486,17,-0.295
106,California,100,FARR,-0.486,17,-0.295
105,California,100,FARR,-0.486,17,-0.295
104,California,100,FARR,-0.486,17,-0.295
103,California,100,FARR,-0.486,17,-0.295
112,Pennsylvania,100,FATTAH,-0.502,2,-0.154
111,Pennsylvania,100,FATTAH,-0.502,2,-0.154
110,Pennsylvania,100,FATTAH,-0.502,2,-0.154
109,Pennsylvania,100,FATTAH,-0.502,2,-0.154
108,Pennsylvania,100,FATTAH,-0.502,2,-0.154
107,Pennsylvania,100,FATTAH,-0.502,2,-0.154
106,Pennsylvania,100,FATTAH,-0.502,2,-0.154
105,Pennsylvania,100,FATTAH,-0.502,2,-0.154
104,Pennsylvania,100,FATTAH,-0.502,2,-0.154
105,Illinois,200,FAWELL,0.331,13,-0.637
104,Illinois,200,FAWELL,0.331,13,-0.637
103,Illinois,200,FAWELL,0.331,13,-0.637
105,California,100,FAZIO,-0.467,3,0.324
104,California,100,FAZIO,-0.467,3,0.324
103,California,100,FAZIO,-0.467,3,0.324
110,FLORIDA,200,FEENEY,0.647,24,-0.168
109,FLORIDA,200,FEENEY,0.647,24,-0.168
108,FLORIDA,200,FEENEY,0.647,24,-0.168
111,Wisconsin,100,FEINGOLD,-0.452,0,-0.892
110,Wisconsin,100,FEINGOLD,-0.452,0,-0.892
109,Wisconsin,100,FEINGOLD,-0.452,0,-0.892
108,Wisconsin,100,FEINGOLD,-0.452,0,-0.892
107,Wisconsin,100,FEINGOLD,-0.452,0,-0.892
106,Wisconsin,100,FEINGOLD,-0.452,0,-0.892
105,Wisconsin,100,FEINGOLD,-0.452,0,-0.892
104,Wisconsin,100,FEINGOLD,-0.452,0,-0.892
103,Wisconsin,100,FEINGOLD,-0.452,0,-0.892
112,California,100,FEINSTEIN,-0.286,0,-0.117
111,California,100,FEINSTEIN,-0.286,0,-0.117
110,California,100,FEINSTEIN,-0.286,0,-0.117
109,California,100,FEINSTEIN,-0.286,0,-0.117
108,California,100,FEINSTEIN,-0.286,0,-0.117
107,California,100,FEINSTEIN,-0.286,0,-0.117
106,California,100,FEINSTEIN,-0.286,0,-0.117
105,California,100,FEINSTEIN,-0.286,0,-0.117
104,California,100,FEINSTEIN,-0.286,0,-0.117
103,California,100,FEINSTEIN,-0.286,0,-0.117
110,New Jersey,200,FERGUSON,0.228,7,-0.471
109,New Jersey,200,FERGUSON,0.228,7,-0.471
108,New Jersey,200,FERGUSON,0.228,7,-0.471
107,New Jersey,200,FERGUSON,0.228,7,-0.471
104,louisiana,100,FIELDS,-0.483,4,0.034
103,louisiana,100,FIELDS,-0.483,4,0.034
104,TEXAS,200,FIELDS,0.548,8,-0.064
103,TEXAS,200,FIELDS,0.548,8,-0.064
112,California,100,FILNER,-0.682,51,0.054
111,California,100,FILNER,-0.682,51,0.054
110,California,100,FILNER,-0.682,51,0.054
109,California,100,FILNER,-0.682,51,0.054
108,California,100,FILNER,-0.682,51,0.054
107,California,100,FILNER,-0.682,50,0.054
106,California,100,FILNER,-0.682,50,0.054
105,California,100,FILNER,-0.682,50,0.054
104,California,100,FILNER,-0.682,50,0.054
103,California,100,FILNER,-0.682,50,0.054
112,Tennessee,200,FINCHER,0.545,8,0
103,OHIO,100,FINGERHUT,-0.211,19,-0.349
103,New York,200,FISH,0.061,19,-0.42
108,Illinois,200,FITZGERALD,0.296,0,-0.86
107,Illinois,200,FITZGERALD,0.296,0,-0.86
106,Illinois,200,FITZGERALD,0.296,0,-0.86
109,Pennsylvania,200,FITZPATRICK,0.203,8,-0.452
112,Pennsylvania,200,FITZPATRICK,0.203,8,-0.452
112,ARIZONA,200,FLAKE,0.988,6,-0.156
111,ARIZONA,200,FLAKE,0.988,6,-0.156
110,ARIZONA,200,FLAKE,0.988,6,-0.156
109,ARIZONA,200,FLAKE,0.988,6,-0.156
108,ARIZONA,200,FLAKE,0.988,6,-0.156
107,ARIZONA,200,FLAKE,0.988,1,-0.156
105,New York,100,FLAKE,-0.482,6,-0.118
104,New York,100,FLAKE,-0.482,6,-0.118
103,New York,100,FLAKE,-0.482,6,-0.118
104,Illinois,200,FLANAGAN,0.261,5,-0.252
112,Tennessee,200,FLEISCHMANN,0.512,3,0.222
112,louisiana,200,FLEMING,0.567,4,-0.14
111,louisiana,200,FLEMING,0.567,4,-0.14
108,kentucky,200,FLETCHER,0.292,6,0.17
107,kentucky,200,FLETCHER  E,0.292,6,0.17
106,kentucky,200,FLETCHER  E,0.292,6,0.17
112,TEXAS,200,FLORES,0.622,17,0.245
105,Pennsylvania,100,FOGLIETTA,-0.533,1,-0.04
104,Pennsylvania,100,FOGLIETTA,-0.533,1,-0.04
103,Pennsylvania,100,FOGLIETTA,-0.533,1,-0.04
109,FLORIDA,200,FOLEY,0.319,16,-0.469
108,FLORIDA,200,FOLEY,0.319,16,-0.469
107,FLORIDA,200,FOLEY,0.319,16,-0.469
106,FLORIDA,200,FOLEY,0.319,16,-0.469
105,FLORIDA,200,FOLEY,0.319,16,-0.469
104,FLORIDA,200,FOLEY,0.319,16,-0.469
103,Washington,100,FOLEY,-0.363,5,0.156
112,Virginia,200,FORBES,0.414,4,0.069
111,Virginia,200,FORBES,0.414,4,0.069
110,Virginia,200,FORBES,0.414,4,0.069
109,Virginia,200,FORBES,0.414,4,0.069
108,Virginia,200,FORBES,0.414,4,0.069
107,Virginia,200,FORBES,0.414,4,0.069
106,New York,200,FORBES,0.11,1,-0.211
106,New York,100,FORBES,-0.184,1,0.171
105,New York,200,FORBES,0.11,1,-0.211
104,New York,200,FORBES,0.11,1,-0.211
109,Tennessee,100,FORD,-0.37,9,0.248
108,Tennessee,100,FORD,-0.37,9,0.248
107,Tennessee,100,FORD,-0.37,9,0.248
106,Tennessee,100,FORD,-0.37,9,0.248
105,Tennessee,100,FORD,-0.37,9,0.248
104,Tennessee,100,FORD  HAROL,-0.461,9,-0.083
103,Tennessee,100,FORD  HAROL,-0.461,9,-0.083
105,kentucky,100,FORD  WENDE,-0.266,0,0.693
104,kentucky,100,FORD  WENDE,-0.266,0,0.693
103,kentucky,100,FORD  WENDE,-0.266,0,0.693
103,Michigan,100,FORD  WILLI,-0.531,13,0.065
112,nebraska,200,FORTENBERRY,0.303,1,-0.261
111,nebraska,200,FORTENBERRY,0.303,1,-0.261
110,nebraska,200,FORTENBERRY,0.303,1,-0.261
109,nebraska,200,FORTENBERRY,0.303,1,-0.261
110,New York,200,FOSSELLA,0.428,13,-0.443
109,New York,200,FOSSELLA,0.428,13,-0.443
108,New York,200,FOSSELLA,0.428,13,-0.443
107,New York,200,FOSSELLA,0.428,13,-0.443
106,New York,200,FOSSELLA,0.428,13,-0.443
105,New York,200,FOSSELLA,0.428,13,-0.443
111,Illinois,100,FOSTER,-0.202,14,-0.37
110,Illinois,100,FOSTER,-0.202,14,-0.37
106,FLORIDA,200,FOWLER,0.338,4,-0.311
105,FLORIDA,200,FOWLER,0.338,4,-0.311
104,FLORIDA,200,FOWLER,0.338,4,-0.311
103,FLORIDA,200,FOWLER,0.338,4,-0.311
105,Pennsylvania,200,FOX,0.219,13,-0.495
104,Pennsylvania,200,FOX,0.219,13,-0.495
112,North Carolina,200,FOXX,0.671,5,0.109
111,North Carolina,200,FOXX,0.671,5,0.109
110,North Carolina,200,FOXX,0.671,5,0.109
109,North Carolina,200,FOXX,0.671,5,0.109
104,KANSAS,200,FRAHM,0.493,0,0.065
112,Massachusetts,100,FRANK,-0.545,4,-0.523
111,Massachusetts,100,FRANK,-0.545,4,-0.523
110,Massachusetts,100,FRANK,-0.545,4,-0.523
109,Massachusetts,100,FRANK,-0.545,4,-0.523
108,Massachusetts,100,FRANK,-0.545,4,-0.523
107,Massachusetts,100,FRANK  BARN,-0.545,4,-0.523
106,Massachusetts,100,FRANK  BARN,-0.545,4,-0.523
105,Massachusetts,100,FRANK  BARN,-0.545,4,-0.523
104,Massachusetts,100,FRANK  BARN,-0.545,4,-0.523
103,Massachusetts,100,FRANK  BARN,-0.545,4,-0.523
112,minnesota,100,FRANKEN,-0.461,0,-0.109
111,minnesota,100,FRANKEN,-0.461,0,-0.109
112,ARIZONA,200,FRANKS,0.775,2,-0.034
111,ARIZONA,200,FRANKS,0.775,2,-0.034
110,ARIZONA,200,FRANKS,0.775,2,-0.034
109,ARIZONA,200,FRANKS,0.775,2,-0.034
108,ARIZONA,200,FRANKS,0.775,2,-0.034
106,New Jersey,200,FRANKS,0.26,7,-0.887
105,New Jersey,200,FRANKS,0.26,7,-0.887
104,New Jersey,200,FRANKS,0.26,7,-0.887
103,New Jersey,200,FRANKS,0.26,7,-0.887
104,Connecticut,200,FRANKS  GAR,0.274,5,-0.58
103,Connecticut,200,FRANKS  GAR,0.274,5,-0.58
112,New Jersey,200,FRELINGHUYSEN,0.274,11,-0.511
111,New Jersey,200,FRELINGHUYSEN,0.274,11,-0.511
110,New Jersey,200,FRELINGHUYSEN,0.274,11,-0.511
109,New Jersey,200,FRELINGHUYSEN,0.274,11,-0.511
108,New Jersey,200,FRELINGHUYSEN,0.274,11,-0.511
107,New Jersey,200,FRELINGHUYSEN,0.274,11,-0.511
106,New Jersey,200,FRELINGHUYSEN,0.274,11,-0.511
105,New Jersey,200,FRELINGHUYSEN,0.274,11,-0.511
104,New Jersey,200,FRELINGHUYSEN,0.274,11,-0.511
104,New York,200,FRISA,0.264,4,-0.052
109,Tennessee,200,FRIST,0.37,0,-0.227
108,Tennessee,200,FRIST,0.37,0,-0.227
107,Tennessee,200,FRIST,0.37,0,-0.227
106,Tennessee,200,FRIST,0.37,0,-0.227
105,Tennessee,200,FRIST,0.37,0,-0.227
104,Tennessee,200,FRIST,0.37,0,-0.227
108,TEXAS,100,FROST,-0.326,24,0.293
107,TEXAS,100,FROST,-0.326,24,0.293
106,TEXAS,100,FROST,-0.326,24,0.293
105,TEXAS,100,FROST,-0.326,24,0.293
104,TEXAS,100,FROST,-0.326,24,0.293
103,TEXAS,100,FROST,-0.326,24,0.293
112,OHIO,100,FUDGE,-0.607,11,-0.089
111,OHIO,100,FUDGE,-0.607,11,-0.089
104,North Carolina,200,FUNDERBURK,0.548,2,0.409
105,OREGON,100,FURSE,-0.491,1,-0.474
104,OREGON,100,FURSE,-0.491,1,-0.474
103,OREGON,100,FURSE,-0.491,1,-0.474
112,California,200,GALLEGLY,0.403,24,-0.15
111,California,200,GALLEGLY,0.403,24,-0.15
110,California,200,GALLEGLY,0.403,24,-0.15
109,California,200,GALLEGLY,0.403,24,-0.15
108,California,200,GALLEGLY,0.403,24,-0.15
107,California,200,GALLEGLY,0.403,23,-0.15
106,California,200,GALLEGLY,0.403,23,-0.15
105,California,200,GALLEGLY,0.403,23,-0.15
104,California,200,GALLEGLY,0.403,23,-0.15
103,California,200,GALLEGLY,0.403,23,-0.15
103,New Jersey,200,GALLO,0.203,11,-0.468
107,IOWA,200,GANSKE,0.243,4,-0.377
106,IOWA,200,GANSKE,0.243,4,-0.377
105,IOWA,200,GANSKE,0.243,4,-0.377
104,IOWA,200,GANSKE,0.243,4,-0.377
112,California,100,GARAMENDI,-0.412,10,-0.154
111,California,100,GARAMENDI,-0.412,10,-0.154
112,Colorado,200,GARDNER,0.536,4,0.103
112,New Jersey,200,GARRETT,0.704,5,-0.312
111,New Jersey,200,GARRETT,0.704,5,-0.312
110,New Jersey,200,GARRETT,0.704,5,-0.312
109,New Jersey,200,GARRETT,0.704,5,-0.312
108,New Jersey,200,GARRETT,0.704,5,-0.312
106,Connecticut,100,GEJDENSON,-0.449,2,-0.438
105,Connecticut,100,GEJDENSON,-0.449,2,-0.438
104,Connecticut,100,GEJDENSON,-0.449,2,-0.438
103,Connecticut,100,GEJDENSON,-0.449,2,-0.438
107,Pennsylvania,200,GEKAS,0.429,17,-0.323
106,Pennsylvania,200,GEKAS,0.429,17,-0.323
105,Pennsylvania,200,GEKAS,0.429,17,-0.323
104,Pennsylvania,200,GEKAS,0.429,17,-0.323
103,Pennsylvania,200,GEKAS,0.429,17,-0.323
108,missouri,100,GEPHARDT,-0.434,3,0.224
107,missouri,100,GEPHARDT,-0.434,3,0.224
106,missouri,100,GEPHARDT,-0.434,3,0.224
105,missouri,100,GEPHARDT,-0.434,3,0.224
104,missouri,100,GEPHARDT,-0.434,3,0.224
103,missouri,100,GEPHARDT,-0.434,3,0.224
104,TEXAS,100,GEREN,-0.036,12,0.652
103,TEXAS,100,GEREN,-0.036,12,0.652
112,Pennsylvania,200,GERLACH,0.219,6,-0.327
111,Pennsylvania,200,GERLACH,0.219,6,-0.327
110,Pennsylvania,200,GERLACH,0.219,6,-0.327
109,Pennsylvania,200,GERLACH,0.219,6,-0.327
108,Pennsylvania,200,GERLACH,0.219,6,-0.327
109,NEVADA,200,GIBBONS,0.502,2,-0.262
108,NEVADA,200,GIBBONS,0.502,2,-0.262
107,NEVADA,200,GIBBONS,0.502,2,-0.262
106,NEVADA,200,GIBBONS,0.502,2,-0.262
105,NEVADA,200,GIBBONS,0.502,2,-0.262
104,FLORIDA,100,GIBBONS,-0.237,11,0.143
103,FLORIDA,100,GIBBONS,-0.237,11,0.143
112,OHIO,200,GIBBS,0.446,18,0.216
112,New York,200,GIBSON,0.218,20,-0.626
111,ARIZONA,100,GIFFORDS,-0.127,8,-0.114
110,ARIZONA,100,GIFFORDS,-0.127,8,-0.114
110,maryland,200,GILCHREST,0.196,1,-0.629
109,maryland,200,GILCHREST,0.196,1,-0.629
108,maryland,200,GILCHREST,0.196,1,-0.629
107,maryland,200,GILCHREST,0.196,1,-0.629
106,maryland,200,GILCHREST,0.196,1,-0.629
105,maryland,200,GILCHREST,0.196,1,-0.629
104,maryland,200,GILCHREST,0.196,1,-0.629
103,maryland,200,GILCHREST,0.196,1,-0.629
112,New York,100,GILLIBRAND,-0.298,0,0.396
111,New York,100,GILLIBRAND,-0.298,20,0.396
110,New York,100,GILLIBRAND,-0.298,20,0.396
110,OHIO,200,GILLMOR,0.259,5,0.039
109,OHIO,200,GILLMOR,0.259,5,0.039
108,OHIO,200,GILLMOR,0.259,5,0.039
107,OHIO,200,GILLMOR,0.259,5,0.039
106,OHIO,200,GILLMOR,0.259,5,0.039
105,OHIO,200,GILLMOR,0.259,5,0.039
104,OHIO,200,GILLMOR,0.259,5,0.039
103,OHIO,200,GILLMOR,0.259,5,0.039
107,New York,200,GILMAN,0.039,20,-0.437
106,New York,200,GILMAN,0.039,20,-0.437
105,New York,200,GILMAN,0.039,20,-0.437
104,New York,200,GILMAN,0.039,20,-0.437
103,New York,200,GILMAN,0.039,20,-0.437
112,GEORGIA,200,GINGREY,0.574,11,0.134
111,GEORGIA,200,GINGREY,0.574,11,0.134
110,GEORGIA,200,GINGREY,0.574,11,0.134
109,GEORGIA,200,GINGREY,0.574,11,0.134
108,GEORGIA,200,GINGREY,0.574,11,0.134
105,GEORGIA,200,GINGRICH,0.379,6,-0.217
104,GEORGIA,200,GINGRICH,0.379,6,-0.217
103,GEORGIA,200,GINGRICH,0.379,6,-0.217
105,OHIO,100,GLENN,-0.278,0,0.007
104,OHIO,100,GLENN,-0.278,0,0.007
103,OHIO,100,GLENN,-0.278,0,0.007
103,KANSAS,100,GLICKMAN,-0.145,4,-0.124
112,TEXAS,200,GOHMERT,0.561,1,0.01
111,TEXAS,200,GOHMERT,0.561,1,0.01
